translation,book,chapter,verse,text
NIV2011,43,11,18,Or about 3 kilometers
NIV2011,43,12,3,Or about 0.5 liter
NIV2011,43,12,5,Greek <em>three hundred denarii</em>
NIV2011,43,12,8,See <a href='/NIV2011/5/15/11'>Deut. 15:11</a>.
NIV2011,43,12,13,A Hebrew expression meaning “Save!” which became an exclamation of praise
NIV2011,43,12,13,"<a href='/NIV2011/19/118/25'>Psalm 118:25</a>,<a href='/NIV2011/19/118/26'>26</a>"
NIV2011,43,12,15,<a href='/NIV2011/38/9/9'>Zech. 9:9</a>
NIV2011,43,12,32,The Greek for <em>lifted up </em>also means <em>exalted.</em>
NIV2011,43,12,38,<a href='/NIV2011/23/53/1'>Isaiah 53:1</a>
NIV2011,43,12,40,<a href='/NIV2011/23/6/10'>Isaiah 6:10</a>
NIV2011,43,13,18,Greek <em>has lifted up his heel</em>
NIV2011,43,13,18,<a href='/NIV2011/19/41/9'>Psalm 41:9</a>
NIV2011,43,13,32,Many early manuscripts do not have <em>If God is glorified in him.</em>
NIV2011,43,14,1,Or <em>Believe in God</em>
NIV2011,43,14,7,"Some manuscripts <em>If you really knew me, you would know</em>"
NIV2011,43,14,17,Some early manuscripts <em>and is</em>
NIV2011,43,15,2,The Greek for <em>he prunes </em>also means <em>he cleans.</em>
NIV2011,43,15,20,<a href='/NIV2011/43/13/16'>John 13:16</a>
NIV2011,43,15,25,<a href='/NIV2011/19/35/19'>Psalms 35:19</a>; <a href='/NIV2011/19/69/4'>69:4</a>
NIV2011,43,17,6,Greek <em>your name</em>
NIV2011,43,17,11,"Or <em>Father, keep them faithful to</em>"
NIV2011,43,17,12,Or <em>kept them faithful to</em>
NIV2011,43,17,17,Or <em>them to live in accordance with</em>
NIV2011,43,17,26,Greek <em>your name</em>
NIV2011,43,18,9,<a href='/NIV2011/43/6/39'>John 6:39</a>
NIV2011,43,19,24,<a href='/NIV2011/19/22/18'>Psalm 22:18</a>
NIV2011,43,19,26,The Greek for <em>Woman </em>does not denote any disrespect.
NIV2011,43,19,36,<a href='/NIV2011/2/12/46'>Exodus 12:46</a>; <a href='/NIV2011/4/9/12'>Num. 9:12</a>; <a href='/NIV2011/19/34/20'>Psalm 34:20</a>
NIV2011,43,19,37,<a href='/NIV2011/38/12/10'>Zech. 12:10</a>
NIV2011,43,19,39,Or about 34 kilograms
NIV2011,43,20,24,<em>Thomas </em>(Aramaic) and <em>Didymus </em>(Greek) both mean <em>twin.</em>
NIV2011,43,20,31,Or <em>may continue to believe</em>
NIV2011,43,21,1,Greek <em>Tiberias</em>
NIV2011,43,21,2,<em>Thomas </em>(Aramaic) and <em>Didymus </em>(Greek) both mean <em>twin.</em>
NIV2011,43,21,8,Or about 90 meters
NIV2011,44,1,5,Or <em>in</em>
NIV2011,44,1,5,Or <em>in</em>
NIV2011,44,1,12,"That is, about 5/8 mile or about 1 kilometer"
NIV2011,44,1,16,"The Greek word for <em>brothers and sisters </em>(adelphoi) refers here to believers, both men and women, as part of God’s family; also in 6:3; 11:29; 12:17; 16:40; 18:18, 27; 21:7, 17; 28:14, 15."
NIV2011,44,1,20,<a href='/NIV2011/19/69/25'>Psalm 69:25</a>
NIV2011,44,1,20,<a href='/NIV2011/19/109/8'>Psalm 109:8</a>
NIV2011,44,2,4,Or <em>languages</em>; also in verse 11
NIV2011,44,2,9,"That is, the Roman province by that name"
NIV2011,44,2,21,<a href='/NIV2011/29/2/28-32'>Joel 2:28-32</a>
NIV2011,44,2,23,"Or <em>of those not having the law </em>(that is, Gentiles)"
NIV2011,44,2,28,<a href='/NIV2011/19/16/8-11'>Psalm 16:8-11</a> (see Septuagint)
NIV2011,44,2,35,<a href='/NIV2011/19/110/1'>Psalm 110:1</a>
NIV2011,44,3,23,"<a href='/NIV2011/5/18/15'>Deut. 18:15</a>,<a href='/NIV2011/5/18/18'>18</a>,<a href='/NIV2011/5/18/19'>19</a>"
NIV2011,44,3,25,<a href='/NIV2011/1/22/18'>Gen. 22:18</a>; <a href='/NIV2011/1/26/4'>26:4</a>
NIV2011,44,4,11,<a href='/NIV2011/19/118/22'>Psalm 118:22</a>
NIV2011,44,4,26,"That is, Messiah or Christ"
NIV2011,44,4,26,"<a href='/NIV2011/19/2/1'>Psalm 2:1</a>,<a href='/NIV2011/19/2/2'>2</a>"
NIV2011,44,6,1,"That is, Jews who had adopted the Greek language and culture"
NIV2011,44,7,3,<a href='/NIV2011/1/12/1'>Gen. 12:1</a>
NIV2011,44,7,7,"<a href='/NIV2011/1/15/13'>Gen. 15:13</a>,<a href='/NIV2011/1/15/14'>14</a>"
NIV2011,44,7,18,<a href='/NIV2011/2/1/8'>Exodus 1:8</a>
NIV2011,44,7,20,Or <em>was fair in the sight of God</em>
NIV2011,44,7,28,<a href='/NIV2011/2/2/14'>Exodus 2:14</a>
NIV2011,44,7,32,<a href='/NIV2011/2/3/6'>Exodus 3:6</a>
NIV2011,44,7,34,"<a href='/NIV2011/2/3/5'>Exodus 3:5</a>,<a href='/NIV2011/2/3/7'>7</a>,<a href='/NIV2011/2/3/8'>8</a>,<a href='/NIV2011/2/3/10'>10</a>"
NIV2011,44,7,37,<a href='/NIV2011/5/18/15'>Deut. 18:15</a>
NIV2011,44,7,40,<a href='/NIV2011/2/32/1'>Exodus 32:1</a>
NIV2011,44,7,43,<a href='/NIV2011/30/5/25-27'>Amos 5:25-27</a> (see Septuagint)
NIV2011,44,7,46,Some early manuscripts <em>the house of Jacob</em>
NIV2011,44,7,50,"<a href='/NIV2011/23/66/1'>Isaiah 66:1</a>,<a href='/NIV2011/23/66/2'>2</a>"
NIV2011,44,8,27,"That is, from the southern Nile region"
NIV2011,44,8,33,"<a href='/NIV2011/23/53/7'>Isaiah 53:7</a>,<a href='/NIV2011/23/53/8'>8</a> (see Septuagint)"
NIV2011,44,8,37,"Some manuscripts include here <em>Philip said, “If you believe with all your heart, you may.” The eunuch answered, “I believe that Jesus Christ is the Son of God.”</em>"
NIV2011,44,9,29,"That is, Jews who had adopted the Greek language and culture"
NIV2011,44,10,19,One early manuscript <em>two</em>; other manuscripts do not have the number.
NIV2011,44,10,46,Or <em>other languages</em>
NIV2011,44,11,16,Or <em>in</em>
NIV2011,44,11,16,Or <em>in</em>
NIV2011,44,12,25,Some manuscripts <em>to</em>
NIV2011,44,13,18,Some manuscripts <em>he cared for them</em>
NIV2011,44,13,33,<a href='/NIV2011/19/2/7'>Psalm 2:7</a>
NIV2011,44,13,34,<a href='/NIV2011/23/55/3'>Isaiah 55:3</a>
NIV2011,44,13,35,<a href='/NIV2011/19/16/10'>Psalm 16:10</a> (see Septuagint)
NIV2011,44,13,41,<a href='/NIV2011/35/1/5'>Hab. 1:5</a>
NIV2011,44,13,47,The Greek is singular.
NIV2011,44,13,47,The Greek is singular.
NIV2011,44,13,47,<a href='/NIV2011/23/49/6'>Isaiah 49:6</a>
NIV2011,44,14,23,Or <em>Barnabas ordained elders</em>; or <em>Barnabas had elders elected</em>
NIV2011,44,15,14,"Greek <em>Simeon</em>, a variant of <em>Simon</em>; that is, Peter"
NIV2011,44,15,17,"<a href='/NIV2011/30/9/11'>Amos 9:11</a>,<a href='/NIV2011/30/9/12'>12</a> (see Septuagint)"
NIV2011,44,15,17,Some manuscripts <em>things’— / </em>18 <em>the Lord’s work is known to him from long ago</em>
NIV2011,44,15,34,Some manuscripts include here <em>But Silas decided to remain there.</em>
NIV2011,44,16,12,The text and meaning of the Greek for <em>the leading city of that district </em>are uncertain.
NIV2011,44,17,5,Or <em>the assembly of the people</em>
NIV2011,44,17,28,From the Cretan philosopher Epimenides
NIV2011,44,17,28,From the Cilician Stoic philosopher Aratus
NIV2011,44,18,25,Or <em>with fervor in the Spirit</em>
NIV2011,44,19,2,Or <em>after</em>
NIV2011,44,19,6,Or <em>other languages</em>
NIV2011,44,19,19,A drachma was a silver coin worth about a day’s wages.
NIV2011,44,19,21,Or <em>decided in the Spirit</em>
NIV2011,44,20,28,Many manuscripts <em>of the Lord</em>
NIV2011,44,20,28,Or <em>with the blood of his own Son.</em>
NIV2011,44,21,40,Or possibly <em>Hebrew</em>; also in 22:2
NIV2011,44,22,20,Or <em>witness</em>
NIV2011,44,23,5,<a href='/NIV2011/2/22/28'>Exodus 22:28</a>
NIV2011,44,23,23,The meaning of the Greek for this word is uncertain.
NIV2011,44,24,6,"Some manuscripts include here <em>him, and we would have judged him in accordance with our law. </em>7 <em>But the commander Lysias came and took him from us with much violence, </em>8 <em>ordering his accusers to come before you.</em>"
NIV2011,44,26,14,Or <em>Hebrew</em>
NIV2011,44,27,9,"That is, Yom Kippur"
NIV2011,44,27,17,Or <em>the sails</em>
NIV2011,44,27,27,In ancient times the name referred to an area extending well south of Italy.
NIV2011,44,27,28,Or about 37 meters
NIV2011,44,27,28,Or about 27 meters
NIV2011,44,28,27,"<a href='/NIV2011/23/6/9'>Isaiah 6:9</a>,<a href='/NIV2011/23/6/10'>10</a> (see Septuagint)"
NIV2011,44,28,29,"Some manuscripts include here <em>After he said this, the Jews left, arguing vigorously among themselves.</em>"
NIV2011,45,1,3,Or <em>who according to the flesh</em>
NIV2011,45,1,4,Or <em>was declared with power to be the Son of God</em>
NIV2011,45,1,5,Or <em>that is</em>
NIV2011,45,1,13,"The Greek word for <em>brothers and sisters </em>(adelphoi) refers here to believers, both men and women, as part of God’s family; also in 7:1, 4; 8:12, 29; 10:1; 11:25; 12:1; 15:14, 30; 16:14, 17."
NIV2011,45,1,17,Or <em>is from faith to faith</em>
NIV2011,45,1,17,<a href='/NIV2011/35/2/4'>Hab. 2:4</a>
NIV2011,45,2,6,<a href='/NIV2011/19/62/12'>Psalm 62:12</a>; <a href='/NIV2011/20/24/12'>Prov. 24:12</a>
NIV2011,45,2,24,"<a href='/NIV2011/23/52/5'>Isaiah 52:5</a> (see Septuagint); <a href='/NIV2011/26/36/20'>Ezek. 36:20</a>,<a href='/NIV2011/26/36/22'>22</a>"
NIV2011,45,2,27,"Or <em>who, by means of a</em>"
NIV2011,45,3,4,<a href='/NIV2011/19/51/4'>Psalm 51:4</a>
NIV2011,45,3,12,<a href='/NIV2011/19/14/1-3'>Psalms 14:1-3</a>; <a href='/NIV2011/19/53/1-3'>53:1-3</a>; <a href='/NIV2011/21/7/20'>Eccles. 7:20</a>
NIV2011,45,3,13,<a href='/NIV2011/19/5/9'>Psalm 5:9</a>
NIV2011,45,3,13,<a href='/NIV2011/19/140/3'>Psalm 140:3</a>
NIV2011,45,3,14,<a href='/NIV2011/19/10/7'>Psalm 10:7</a> (see Septuagint)
NIV2011,45,3,17,"<a href='/NIV2011/23/59/7'>Isaiah 59:7</a>,<a href='/NIV2011/23/59/8'>8</a>"
NIV2011,45,3,18,<a href='/NIV2011/19/36/1'>Psalm 36:1</a>
NIV2011,45,3,22,Or <em>through the faithfulness of</em>
NIV2011,45,3,25,"The Greek for <em>sacrifice of atonement </em>refers to the atonement cover on the ark of the covenant (see <a href='/NIV2011/3/16/15'>Lev. 16:15</a>,<a href='/NIV2011/3/16/16'>16</a>)."
NIV2011,45,4,3,<a href='/NIV2011/1/15/6'>Gen. 15:6</a>; also in verse 22
NIV2011,45,4,8,"<a href='/NIV2011/19/32/1'>Psalm 32:1</a>,<a href='/NIV2011/19/32/2'>2</a>"
NIV2011,45,4,17,<a href='/NIV2011/1/17/5'>Gen. 17:5</a>
NIV2011,45,4,18,<a href='/NIV2011/1/15/5'>Gen. 15:5</a>
NIV2011,45,5,1,Many manuscripts <em>let us</em>
NIV2011,45,5,2,Or <em>let us</em>
NIV2011,45,5,3,Or <em>let us</em>
NIV2011,45,6,6,Or <em>be rendered powerless</em>
NIV2011,45,6,23,Or <em>through</em>
NIV2011,45,7,5,"In contexts like this, the Greek word for <em>flesh </em>(sarx) refers to the sinful state of human beings, often presented as a power in opposition to the Spirit."
NIV2011,45,7,7,<a href='/NIV2011/2/20/17'>Exodus 20:17</a>; <a href='/NIV2011/5/5/21'>Deut. 5:21</a>
NIV2011,45,7,18,Or <em>my flesh</em>
NIV2011,45,7,25,Or <em>in the flesh</em>
NIV2011,45,8,2,The Greek is singular; some manuscripts <em>me</em>
NIV2011,45,8,3,"In contexts like this, the Greek word for <em>flesh </em>(sarx) refers to the sinful state of human beings, often presented as a power in opposition to the Spirit; also in verses 4-13."
NIV2011,45,8,3,"Or <em>flesh, for sin</em>"
NIV2011,45,8,10,"Or <em>you, your body is dead because of sin, yet your spirit is alive</em>"
NIV2011,45,8,11,Some manuscripts <em>bodies through</em>
NIV2011,45,8,15,The Greek word for <em>adoption to sonship </em>is a term referring to the full legal standing of an adopted male heir in Roman culture; also in verse 23.
NIV2011,45,8,15,Aramaic for <em>father</em>
NIV2011,45,8,20,Or <em>subjected it in hope. </em>21 <em>For</em>
NIV2011,45,8,28,"Or <em>that all things work together for good to those who love God, who</em>; or <em>that in all things God works together with those who love him to bring about what is good—with those who</em>"
NIV2011,45,8,36,<a href='/NIV2011/19/44/22'>Psalm 44:22</a>
NIV2011,45,8,38,Or <em>nor heavenly rulers</em>
NIV2011,45,9,5,"Or <em>Messiah, who is over all. God be forever praised! </em>Or <em>Messiah. God who is over all be forever praised!</em>"
NIV2011,45,9,7,<a href='/NIV2011/1/21/12'>Gen. 21:12</a>
NIV2011,45,9,9,"<a href='/NIV2011/1/18/10'>Gen. 18:10</a>,<a href='/NIV2011/1/18/14'>14</a>"
NIV2011,45,9,12,<a href='/NIV2011/1/25/23'>Gen. 25:23</a>
NIV2011,45,9,13,"<a href='/NIV2011/39/1/2'>Mal. 1:2</a>,<a href='/NIV2011/39/1/3'>3</a>"
NIV2011,45,9,15,<a href='/NIV2011/2/33/19'>Exodus 33:19</a>
NIV2011,45,9,17,<a href='/NIV2011/2/9/16'>Exodus 9:16</a>
NIV2011,45,9,20,<a href='/NIV2011/23/29/16'>Isaiah 29:16</a>; <a href='/NIV2011/23/45/9'>45:9</a>
NIV2011,45,9,25,<a href='/NIV2011/28/2/23'>Hosea 2:23</a>
NIV2011,45,9,26,<a href='/NIV2011/28/1/10'>Hosea 1:10</a>
NIV2011,45,9,28,"<a href='/NIV2011/23/10/22'>Isaiah 10:22</a>,<a href='/NIV2011/23/10/23'>23</a> (see Septuagint)"
NIV2011,45,9,29,<a href='/NIV2011/23/1/9'>Isaiah 1:9</a>
NIV2011,45,9,33,<a href='/NIV2011/23/8/14'>Isaiah 8:14</a>; <a href='/NIV2011/23/28/16'>28:16</a>
NIV2011,45,10,5,<a href='/NIV2011/3/18/5'>Lev. 18:5</a>
NIV2011,45,10,6,<a href='/NIV2011/5/30/12'>Deut. 30:12</a>
NIV2011,45,10,7,<a href='/NIV2011/5/30/13'>Deut. 30:13</a>
NIV2011,45,10,8,<a href='/NIV2011/5/30/14'>Deut. 30:14</a>
NIV2011,45,10,11,<a href='/NIV2011/23/28/16'>Isaiah 28:16</a> (see Septuagint)
NIV2011,45,10,13,<a href='/NIV2011/29/2/32'>Joel 2:32</a>
NIV2011,45,10,15,<a href='/NIV2011/23/52/7'>Isaiah 52:7</a>
NIV2011,45,10,16,<a href='/NIV2011/23/53/1'>Isaiah 53:1</a>
NIV2011,45,10,18,<a href='/NIV2011/19/19/4'>Psalm 19:4</a>
NIV2011,45,10,19,<a href='/NIV2011/5/32/21'>Deut. 32:21</a>
NIV2011,45,10,20,<a href='/NIV2011/23/65/1'>Isaiah 65:1</a>
NIV2011,45,10,21,<a href='/NIV2011/23/65/2'>Isaiah 65:2</a>
NIV2011,45,11,3,"<a href='/NIV2011/11/19/10'>1 Kings 19:10</a>,<a href='/NIV2011/11/19/14'>14</a>"
NIV2011,45,11,4,<a href='/NIV2011/11/19/18'>1 Kings 19:18</a>
NIV2011,45,11,8,<a href='/NIV2011/5/29/4'>Deut. 29:4</a>; <a href='/NIV2011/23/29/10'>Isaiah 29:10</a>
NIV2011,45,11,10,"<a href='/NIV2011/19/69/22'>Psalm 69:22</a>,<a href='/NIV2011/19/69/23'>23</a>"
NIV2011,45,11,26,Or <em>and so</em>
NIV2011,45,11,27,Or <em>will be</em>
NIV2011,45,11,27,"<a href='/NIV2011/23/59/20'>Isaiah 59:20</a>,<a href='/NIV2011/23/59/21'>21</a>; <a href='/NIV2011/23/27/9'>27:9</a> (see Septuagint); <a href='/NIV2011/24/31/33'>Jer. 31:33</a>,<a href='/NIV2011/24/31/34'>34</a>"
NIV2011,45,11,31,Some manuscripts do not have <em>now.</em>
NIV2011,45,11,33,Or <em>riches and the wisdom and the</em>
NIV2011,45,11,34,<a href='/NIV2011/23/40/13'>Isaiah 40:13</a>
NIV2011,45,11,35,Job <a href='/NIV2011/18/41/11'>41:11</a>
NIV2011,45,12,6,Or <em>the</em>
NIV2011,45,12,8,Or <em>to provide for others</em>
NIV2011,45,12,16,Or <em>willing to do menial work</em>
NIV2011,45,12,19,<a href='/NIV2011/5/32/35'>Deut. 32:35</a>
NIV2011,45,12,20,"<a href='/NIV2011/20/25/21'>Prov. 25:21</a>,<a href='/NIV2011/20/25/22'>22</a>"
NIV2011,45,13,9,"<a href='/NIV2011/2/20/13-15'>Exodus 20:13-15</a>,<a href='/NIV2011/2/20/17'>17</a>; <a href='/NIV2011/5/5/17-19'>Deut. 5:17-19</a>,<a href='/NIV2011/5/5/21'>21</a>"
NIV2011,45,13,9,<a href='/NIV2011/3/19/18'>Lev. 19:18</a>
NIV2011,45,13,14,"In contexts like this, the Greek word for <em>flesh </em>(sarx) refers to the sinful state of human beings, often presented as a power in opposition to the Spirit."
NIV2011,45,14,10,"The Greek word for <em>brother or sister </em>(adelphos) refers here to a believer, whether man or woman, as part of God’s family; also in verses 13, 15 and 21."
NIV2011,45,14,11,<a href='/NIV2011/23/45/23'>Isaiah 45:23</a>
NIV2011,45,14,23,Some manuscripts place <a href='/NIV2011/45/16/25-27'>16:25-27</a> here; others after <a href='/NIV2011/45/15/33'>15:33</a>.
NIV2011,45,15,3,<a href='/NIV2011/19/69/9'>Psalm 69:9</a>
NIV2011,45,15,8,Greek <em>circumcision</em>
NIV2011,45,15,9,<a href='/NIV2011/10/22/50'>2 Samuel 22:50</a>; <a href='/NIV2011/19/18/49'>Psalm 18:49</a>
NIV2011,45,15,10,<a href='/NIV2011/5/32/43'>Deut. 32:43</a>
NIV2011,45,15,11,<a href='/NIV2011/19/117/1'>Psalm 117:1</a>
NIV2011,45,15,12,<a href='/NIV2011/23/11/10'>Isaiah 11:10</a> (see Septuagint)
NIV2011,45,15,21,<a href='/NIV2011/23/52/15'>Isaiah 52:15</a> (see Septuagint)
NIV2011,45,16,1,Or <em>servant</em>
NIV2011,45,16,1,"The word <em>deacon </em>refers here to a Christian designated to serve with the overseers/elders of the church in a variety of ways; similarly in Phil. 1:1 and <a href='/NIV2011/54/3/8'>1 Tim. 3:8</a>,<a href='/NIV2011/54/3/12'>12</a>."
NIV2011,45,16,3,"Greek <em>Prisca</em>, a variant of <em>Priscilla</em>"
NIV2011,45,16,7,Or <em>are esteemed by</em>
NIV2011,45,16,24,Some manuscripts include here <em>May the grace of our Lord Jesus Christ be with all of you. Amen.</em>
NIV2011,45,16,26,Or <em>that is</em>
NIV2011,46,1,10,"The Greek word for <em>brothers and sisters </em>(adelphoi) refers here to believers, both men and women, as part of God’s family; also in verses 11 and 26; and in 2:1; 3:1; 4:6; 6:8; 7:24, 29; 10:1; 11:33; 12:1; 14:6, 20, 26, 39; 15:1, 6, 50, 58; 16:15, 20."
NIV2011,46,1,12,"That is, Peter"
NIV2011,46,1,19,<a href='/NIV2011/23/29/14'>Isaiah 29:14</a>
NIV2011,46,1,31,<a href='/NIV2011/24/9/24'>Jer. 9:24</a>
NIV2011,46,2,1,Some manuscripts <em>proclaimed to you God’s mystery</em>
NIV2011,46,2,9,<a href='/NIV2011/23/64/4'>Isaiah 64:4</a>
NIV2011,46,2,13,"Or <em>Spirit, interpreting spiritual truths to those who are spiritual</em>"
NIV2011,46,2,16,<a href='/NIV2011/23/40/13'>Isaiah 40:13</a>
NIV2011,46,3,19,Job <a href='/NIV2011/18/5/13'>5:13</a>
NIV2011,46,3,20,<a href='/NIV2011/19/94/11'>Psalm 94:11</a>
NIV2011,46,3,22,"That is, Peter"
NIV2011,46,5,5,"In contexts like this, the Greek word for <em>flesh </em>(sarx) refers to the sinful state of human beings, often presented as a power in opposition to the Spirit."
NIV2011,46,5,5,Or <em>of his body</em>
NIV2011,46,5,11,"The Greek word for <em>brother or sister </em>(adelphos) refers here to a believer, whether man or woman, as part of God’s family; also in 8:11, 13."
NIV2011,46,5,13,"<a href='/NIV2011/5/13/5'>Deut. 13:5</a>; <a href='/NIV2011/5/17/7'>17:7</a>; <a href='/NIV2011/5/19/19'>19:19</a>; <a href='/NIV2011/5/21/21'>21:21</a>; <a href='/NIV2011/5/22/21'>22:21</a>,<a href='/NIV2011/5/22/24'>24</a>; <a href='/NIV2011/5/24/7'>24:7</a>"
NIV2011,46,6,9,The words <em>men who have sex with men </em>translate two Greek words that refer to the passive and active participants in homosexual acts.
NIV2011,46,6,16,<a href='/NIV2011/1/2/24'>Gen. 2:24</a>
NIV2011,46,6,17,Or <em>in the Spirit</em>
NIV2011,46,7,8,Or <em>widowers</em>
NIV2011,46,7,36,Or <em>if she is getting beyond the usual age for marriage</em>
NIV2011,46,7,36,"Or 36 <em>If anyone thinks he is not treating his daughter properly, and if she is getting along in years </em>(or <em>if her passions are too strong</em>)<em>, and he feels she ought to marry, he should do as he wants. He is not sinning. He should let her get married. </em>37 <em>But the man who has settled the matter in his own mind, who is under no compulsion but has control over his own will, and who has made up his mind to keep the virgin unmarried—this man also does the right thing. </em>38 <em>So then, he who gives his virgin in marriage does right, but he who does not give her in marriage does better.</em>"
NIV2011,46,8,2,An early manuscript and another ancient witness <em>think they have knowledge do not yet know as they ought to know. </em>3 <em>But whoever loves truly knows.</em>
NIV2011,46,9,5,"That is, Peter"
NIV2011,46,9,9,<a href='/NIV2011/5/25/4'>Deut. 25:4</a>
NIV2011,46,10,7,<a href='/NIV2011/2/32/6'>Exodus 32:6</a>
NIV2011,46,10,9,Some manuscripts <em>test the Lord</em>
NIV2011,46,10,13,The Greek for <em>temptation </em>and <em>tempted </em>can also mean <em>testing </em>and <em>tested.</em>
NIV2011,46,10,13,The Greek for <em>temptation </em>and <em>tempted </em>can also mean <em>testing </em>and <em>tested.</em>
NIV2011,46,10,13,The Greek for <em>temptation </em>and <em>tempted </em>can also mean <em>testing </em>and <em>tested.</em>
NIV2011,46,10,26,<a href='/NIV2011/19/24/1'>Psalm 24:1</a>
NIV2011,46,11,3,Or <em>of the wife is her husband</em>
NIV2011,46,11,4,"Or 4 <em>Every man who prays or prophesies with long hair dishonors his head. </em>5 <em>But every woman who prays or prophesies with no covering of hair dishonors her head—she is just like one of the “shorn women.” </em>6 <em>If a woman has no covering, let her be for now with short hair; but since it is a disgrace for a woman to have her hair shorn or shaved, she should grow it again. </em>7 <em>A man ought not to have long hair</em>"
NIV2011,46,11,10,Or <em>have a sign of authority on her</em>
NIV2011,46,12,10,Or <em>languages</em>; also in verse 28
NIV2011,46,12,10,Or <em>languages</em>; also in verse 28
NIV2011,46,12,13,Or <em>with</em>; or <em>in</em>
